Node1,Node2
199174,303282
199174,129245
199174,75936
199174,96087
199174,359505
199174,68802
199174,133812
199174,376681
199174,356576
199174,96427
199174,398219
199174,368322
199174,199187
199174,328356
199174,353251
199174,12368
199174,259037
23063,121781
23063,141217
23063,242244
23063,65624
23063,67438
23063,301714
23063,323602
23063,148899
23063,236911
23063,353044
23063,348373
23063,80989
23063,139596
23063,17615
23063,301473
23063,190467
23063,129245
23063,267652
23063,330864
23063,363040
23063,194176
353044,372005
353044,262212
353044,98385
353044,295534
353044,212904
353044,358613
358613,129245
226837,377188
226837,316277
226837,356495
226837,95874
226837,325281
226837,255055
226837,165837
226837,263421
301473,65624
301473,323602
301473,17615
301473,190467
301473,129245
190467,141217
190467,191763
190467,324978
190467,65624
190467,323602
190467,293330
190467,241596
190467,191824
190467,378235
190467,17615
190467,289317
190467,143278
190467,88070
190467,157940
190467,129245
190467,28279
190467,267652
190467,281326
190467,138991
190467,405923
190467,235710
190467,400498
229120,377188
229120,133483
229120,115204
229120,130926
229120,274709
229120,247220
229120,108653
229120,146138
229120,242057
229120,320969
229120,262299
229120,39497
229120,325281
229120,255055
229120,32791
229120,263439
229120,259814
229120,69711
229120,407527
229120,347766
229120,68222
229120,263421
229120,93133
129245,119134
129245,371050
129245,264779
129245,294919
95874,336482
95874,413047
95874,263421
352930,88258
88258,256496
88258,130522
88258,39420
88258,155594
88258,348720
88258,223178
88258,158174
88258,190368
88258,241623
88258,192257
88258,124943
88258,116459
88258,226207
88258,19195
88258,72498
88258,101338
88258,207810
88258,72067
88258,30883
88258,314300
88258,100765
88258,223814
88258,328785
88258,330633
88258,312304
88258,36843
88258,423389
88258,73234
207511,303850
207511,215566
207511,387927
207511,287715
207511,277444
207511,337579
207511,71344
207511,301844
207511,66354
207511,79093
303850,334482
305586,378350
305586,319654
215566,335965
215566,337579
387927,414803
387927,278650
387927,277444
387927,214697
387927,52585
387927,425804
387927,333023
387927,68775
287715,369403
287715,337579
337579,394887
337579,242881
337579,380348
337579,204166
337579,159642
337579,15004
337579,368794
337579,219425
337579,205754
337579,252180
337579,117004
337579,216856
337579,136205
337579,271058
337579,271596
71344,49225
71344,223779
71344,388576
71344,370093
71344,270667
71344,175840
71344,79093
71344,203471
71344,161270
71344,391502
71344,309289
71344,249561
71344,107574
71344,226461
71344,298606
71344,299334
71344,388207
301844,49225
301844,107574
301844,298606
79093,99765
79093,118726
79093,253411
79093,135785
79093,256612
79093,286782
79093,140726
151900,19625
151900,7502
151900,284360
151900,406696
19625,211793
19625,392256
19625,113134
19625,122043
19625,202690
19625,59759
19625,275818
19625,216408
364801,364488
364801,148002
364801,195011
364801,307753
364801,390573
364801,115973
364801,378279
364801,300811
364801,311319
364801,132666
364801,256362
364801,361162
364801,326713
364801,343851
364801,126435
364801,345509
364801,360477
364801,101902
364801,317208
364801,187238
364801,273072
364801,193411
364801,247582
364801,367141
364801,132049
364801,60084
364801,242279
364801,325671
7502,7148
7502,38640
7502,250788
7502,55601
359887,55247
359887,223856
359887,170152
359887,318761
359887,79687
359887,394446
359887,150890
359887,404371
359887,165409
359887,292392
359887,383663
359887,284542
359887,230726
359887,185670
359887,240953
359887,247423
359887,221387
359887,139414
359887,15902
308185,71172
308185,15385
308185,126863
308185,232843
308185,182282
308185,300673
308185,264050
308185,396059
308185,297148
308185,52115
284360,217522
284360,79236
284360,232843
284360,224060
284360,406696
284360,402802
284360,63512
284360,186051
284360,94988
284360,10379
284360,270355
284360,42191
284360,108997
284360,382219
284360,282173
284360,226535
284360,96216
284360,106004
284360,104023
284360,26182
406696,151805
406696,232843
406696,232139
406696,347187
406696,172362
406696,34283
406696,138237
406696,207796
406696,363507
51439,413145
51439,13062
51439,403492
51439,407908
51439,62235
51439,248162
117489,26771
117489,269441
117489,302501
117489,292372
273249,244084
273249,398400
130296,407353
130296,421167
130296,133108
130296,138536
130296,78594
130296,16091
130296,418176
130296,220988
130296,387351
130296,305447
130296,91560
244084,308722
244084,77536
244084,248887
244084,110221
244084,177356
244084,372539
244084,398400
244084,189776
244084,183234
244084,28897
244084,157532
244084,78112
244084,292259
244084,328289
244084,311838
244084,413557
244084,27946
244084,136545
244084,319433
244084,404101
244084,34378
244084,173408
244084,342384
244084,167593
244084,9806
244084,26327
244084,129574
244084,406135
244084,76280
244084,19318
244084,262517
244084,129923
244084,179863
244084,156767
244084,405539
244084,318889
244084,297022
244084,403354
244084,320188
244084,184749
244084,60716
244084,147607
244084,140309
244084,420474
244084,101930
244084,96999
244084,130741
244084,208571
244084,212835
244084,391910
244084,327271
244084,368099
244084,132083
244084,259598
244084,219518
244084,127636
244084,229000
244084,347977
244084,253984
244084,51970
244084,155461
244084,323634
244084,294233
244084,318515
244084,341470
244084,204952
244084,60566
244084,83850
244084,130140
126111,232349
126111,418628
126111,158166
264566,424389
264566,393168
264566,253030
264566,115371
264566,296897
264566,234233
264566,365553
264566,18197
264566,95556
264566,161890
264566,277570
264566,242421
264566,290277
264566,386059
264566,143053
264566,194404
264566,405599
264566,218248
264566,174984
264566,295554
264566,39814
264566,354200
264566,146279
264566,185092
264566,175698
264566,122354
264566,273210
264566,266270
264566,233858
264566,79335
264566,414966
264566,108899
264566,349594
264566,300701
264566,383089
264566,415774
264566,127149
264566,321828
264566,169790
264566,272863
264566,205172
264566,157934
264566,134667
264566,361043
264566,42388
264566,170310
264566,374807
264566,134585
264566,233223
264566,318157
264566,150335
264566,389959
264566,350090
264566,228456
264566,297191
264566,242979
264566,276229
264566,113767
261060,128142
148427,86260
148427,50035
148427,200340
148427,31283
148427,207082
148427,141419
148427,191844
148427,186584
237537,414331
237537,373142
237537,266446
237537,421055
237537,22860
237537,272745
237537,112079
237537,178493
237537,63075
237537,272654
237537,178255
237537,309703
237537,170350
237537,272725
237537,130745
237537,326614
237537,97473
237537,209180
237537,58199
237537,261058
191393,424389
191393,102240
191393,302967
191393,402582
191393,37070
191393,116267
191393,285386
191393,309039
191393,262457
191393,366508
191393,17238
191393,53274
191393,48815
191393,247665
191393,105770
191393,208987
191393,105568
191393,403764
191393,281807
191393,244870
191393,184401
191393,229592
191393,303321
191393,312818
191393,98468
191393,321419
191393,409806
191393,13741
191393,65107
191393,129024
191393,309432
191393,182314
191393,233716
191393,164854
197328,244477
197328,191900
2422,66189
2422,338160
2422,423260
2422,220596
2422,58128
2422,57262
2422,55993
2422,12520
2422,235901
2422,128330
2422,144301
2422,219753
2422,334993
2422,129844
2422,109756
2422,380963
2422,33291
2422,11303
2422,307589
2422,299692
2422,140788
2422,66095
2422,92165
2422,359544
2422,219582
2422,325995
2422,77335
2422,78469
2422,225281
2422,23491
2422,343477
2422,314578
2422,172429
2422,184882
2422,189480
2422,74844
2422,343815
2422,185677
2422,408961
2422,281040
2422,147855
77474,342732
77474,86013
77474,252839
77474,275554
77474,365150
77474,334250
77474,14464
77474,66189
77474,338160
77474,423260
77474,220596
77474,372810
77474,174240
77474,294653
77474,77642
77474,210423
77474,57262
77474,55993
77474,12520
77474,157656
77474,135532
77474,369792
77474,371053
77474,85355
77474,374997
77474,381119
77474,309039
77474,144301
77474,219753
77474,264965
77474,154465
77474,375649
77474,385378
77474,129844
77474,377656
77474,262243
77474,307589
77474,299692
77474,66095
77474,411853
77474,359544
77474,219582
77474,325995
77474,77335
77474,257084
77474,326108
77474,225281
77474,345863
77474,384192
77474,97893
77474,343477
77474,81945
77474,314578
77474,234539
77474,172429
77474,325084
77474,358327
77474,189480
77474,3119
77474,219697
77474,408961
77474,281040
77474,147855
332525,31933
332525,274322
332525,232807
414331,355372
414331,286368
414331,269728
414331,367642
414331,156978
414331,82410
414331,381091
414331,350508
414331,182458
414331,344778
414331,294189
414331,287084
334176,380910
334176,275341
334176,194160
334176,214606
334176,389439
334176,77642
334176,244151
334176,155521
334176,294420
334176,305552
334176,127504
334176,329720
334176,181384
334176,323765
334176,339842
334176,403874
334176,232214
334176,209810
334176,239502
334176,134130
334176,104157
334176,177940
334176,179682
334176,230019
334176,249357
334176,6906
334176,390496
334176,401109
334176,288719
334176,111855
334176,405647
334176,185441
334176,197211
334176,402211
334176,300318
334176,148001
334176,389867
165948,54232
137323,387980
398400,333959
398400,342732
398400,192460
398400,180983
398400,246162
398400,58626
398400,273379
398400,168593
398400,194272
398400,234337
398400,172233
398400,169332
398400,375203
398400,132957
398400,371998
398400,256882
398400,173669
398400,419714
398400,151817
398400,116532
398400,336401
398400,61128
398400,204438
398400,378184
398400,26070
398400,161856
398400,223898
398400,180988
398400,405435
398400,36215
398400,190547
398400,417688
398400,369109
398400,83504
398400,249470
398400,366710
398400,152251
398400,335522
398400,323495
398400,336205
398400,66977
398400,263124
398400,328570
398400,260850
398400,303625
398400,180581
398400,259538
398400,312655
398400,309485
304934,37070
304934,63710
304934,34844
29095,367517
29095,126113
29095,36921
29095,78233
29095,359335
46727,247589
46727,133072
46727,265791
46727,249117
46727,31250
46727,119050
46727,188158
206276,39897
77642,342732
77642,252839
77642,72068
77642,365150
77642,334250
77642,267301
77642,210423
77642,157656
77642,387187
77642,64909
77642,235901
77642,85355
77642,268246
77642,40589
77642,403186
77642,13146
77642,8103
77642,109330
77642,269485
77642,225421
77642,129994
77642,148756
77642,107064
77642,8862
77642,314247
77642,226626
77642,72965
77642,331705
77642,134990
77642,154049
77642,46898
77642,335509
77642,93141
77642,291474
91650,209657
91650,249117
91650,30389
91650,287193
21947,256970
39897,288362
39897,199687
39897,320621
357674,146001
357674,396111
357674,364158
357674,209097
357674,257383
357674,233433
357674,155449
357674,86160
357674,264542
357674,111670
357674,254453
357674,280799
357674,210378
357674,244844
357674,90483
357674,184760
357674,420599
357674,297429
357674,225930
357674,208418
142383,381778
142383,112364
142383,179247
142383,74206
142383,238690
142383,54788
142383,250574
142383,299933
142383,144191
142383,385916
142383,382408
142383,351883
142383,249682
142383,272745
142383,225974
142383,362821
142383,368520
142383,276707
142383,50950
142383,132236
142383,313756
142383,405073
142383,148959
142383,209323
142383,256414
142383,192771
142383,155035
142383,367939
142383,269044
142383,190470
142383,220979
142383,23331
142383,353221
142383,144713
142383,2730
142383,293331
142383,46257
142383,214274
142383,370909
142383,365166
142383,206091
142383,72449
142383,306877
142383,53210
142383,88559
142383,378878
142383,10513
142383,6755
142383,207667
142383,298633
142383,332816
244668,281694
101993,347606
101993,347027
101993,58807
281694,20431
281694,372787
281694,17960
281694,290676
281694,296446
281694,46477
281694,223748
281694,183036
235901,176077
235901,252839
235901,275554
235901,135532
235901,220913
235901,266224
235901,396902
84721,424690
84721,274904
84721,249117
84721,30389
84721,216724
84721,399783
294420,128872
294420,364488
294420,339842
294420,377811
294420,346946
294420,148630
294420,352684
294420,274323
294420,352225
294420,126579
294420,31443
294420,418904
294420,205249
294420,9944
294420,190008
294420,224134
294420,79766
294420,170925
294420,317221
294420,53110
294420,48942
294420,60250
294420,263076
294420,35029
294420,178433
294420,132766
294420,352788
294420,306577
294420,120373
294420,338723
294420,148853
294420,25938
294420,270520
294420,282241
294420,124709
294420,374892
294420,149728
294420,19970
294420,24402
294420,204460
258251,283055
258251,135194
258251,421791
258251,256632
258251,208863
258251,8347
258251,366326
258251,411534
258251,289019
258251,45819
260412,200378
289286,222134
289286,237357
289286,240004
289286,301606
28877,164283
40589,176077
40589,252839
40589,157656
40589,135532
40589,344298
40589,286368
40589,50875
40589,168227
40589,175439
40589,184636
40589,362026
89038,37070
89038,30389
164283,91403
164283,150633
164283,364712
164283,217016
164283,275041
164283,10105
164283,109958
164283,232214
164283,293388
164283,369656
164283,45231
164283,278443
164283,153005
164283,268156
164283,224482
164283,97144
164283,114342
164283,104432
164283,201272
164283,119330
164283,259905
164283,304704
164283,320285
164283,184457
164283,278411
239436,295815
239436,51998
239436,223208
239436,175269
239436,424222
239436,245250
239436,38739
239436,335863
239436,21295
239436,96784
239436,165160
239436,240004
239436,164575
239436,305468
239436,81163
239436,276886
239436,209323
239436,126343
239436,327664
239436,403130
239436,312185
239436,262039
239436,53732
239436,146989
239436,417191
239436,232807
239436,335203
239436,260528
239436,283408
239436,341332
239436,366326
239436,86895
239436,384399
239436,99844
239436,200078
239436,28221
239436,77368
239436,216714
239436,210246
239436,93478
239436,402224
239436,80358
239436,197582
239436,73316
239436,95218
239436,270270
239436,107576
239436,367979
239436,73186
239436,403981
323765,54305
323765,3760
323765,274391
323765,134130
323765,237357
323765,288719
175698,290277
175698,24359
175698,173281
175698,273210
175698,266270
175698,300701
175698,204679
175698,322468
175698,31004
275041,264729
275041,165427
275041,26857
275041,113138
275041,280547
275041,202999
275041,189212
275041,177169
275041,198066
275041,39585
275041,351413
275041,26680
275041,130372
275041,377711
275041,191162
275041,294804
275041,404184
275041,35405
911,200340
226555,53328
226555,188980
226555,313582
226555,305975
226555,321581
313582,222134
313582,399521
313582,321581
36921,54083
36921,418306
36921,5053
36921,374844
36921,371265
36921,245698
36921,112571
36921,301262
36921,266744
36921,307447
36921,248051
36921,342434
36921,214136
36921,346118
36921,189099
36921,192718
36921,346261
36921,76235
36921,137742
36921,398484
36921,403892
36921,83667
36921,80369
36921,69620
36921,26310
36921,144764
36921,291828
36921,191861
36921,331077
36921,324291
36921,329059
36921,291819
36921,252815
36921,354880
36921,327191
36921,414400
36921,365160
36921,71241
36921,169496
36921,59345
36921,70092
36921,286295
36921,118723
36921,230281
36921,288251
36921,163296
36921,326707
36921,97979
36921,239391
36921,250306
36921,358901
36921,326483
36921,166610
36921,84147
36921,28364
36921,381396
36921,99090
36921,193989
36921,201700
36921,275133
36921,261082
36921,162574
122354,86712
122354,173281
122354,300701
122354,111050
122354,40325
222134,364983
222134,399718
222134,379756
222134,181384
222134,365151
222134,247061
222134,416993
222134,339709
222134,96999
222134,111687
222134,361854
222134,194875
222134,309487
222134,273184
222134,289868
222134,91052
109958,53084
109958,425383
109958,79317
51025,320910
51025,20272
51025,421884
51025,76885
51025,144405
51025,123716
51025,84264
51025,177866
51025,157843
51025,202503
51025,247817
51025,199023
51025,45833
51025,260714
51025,211664
51025,158091
51025,194237
51025,199577
51025,169251
51025,325261
51025,247432
51025,131984
51025,158702
51025,84764
51025,128749
51025,387053
51025,120608
51025,155163
51025,311791
51025,25262
51025,386947
163313,421884
232214,320974
232214,265842
232214,342286
232214,240004
232214,51574
232214,266572
232214,169098
232214,193981
232214,376293
232214,185441
232214,356196
232214,7143
333715,325444
247061,423947
268554,270820
27436,369279
27436,256639
27436,12758
27436,86914
27436,19221
27436,209041
272745,53328
272745,17127
272745,49061
272745,145986
272745,406911
272745,104273
272745,272654
272745,389696
272745,224482
288362,53328
288362,154874
288362,177950
288362,349656
288362,191569
288362,184983
288362,178444
288362,321581
288362,408015
288362,264987
288362,289972
288362,373550
288362,5176
288362,217354
288362,234448
288362,71317
288362,105342
288362,264059
288362,357206
288362,199543
288362,327385
288362,246198
288362,214717
104805,9702
104805,202871
409279,81512
237357,265177
237357,39309
237357,17127
237357,230157
237357,10105
237357,404609
237357,190322
237357,172166
237357,208987
237357,288409
237357,415268
237357,240004
237357,244931
237357,241020
237357,291212
237357,267398
237357,37186
237357,321421
237357,66268
237357,275495
237357,36663
237357,419701
237357,424919
237357,166016
237357,340264
237357,366603
237357,346363
237357,246337
237357,134367
237357,370924
237357,312866
237357,103706
237357,23996
237357,209613
184102,26327
184102,297022
184102,25311
184102,100814
184102,103735
184102,18866
208987,97152
208987,28829
208987,247316
208987,234288
30389,117620
30389,145401
30389,215595
30389,360942
30389,30079
30389,259680
30389,3039
30389,296602
30389,336291
30389,220757
30389,14400
249736,264729
249736,344298
249736,362026
295072,169110
295072,180909
240004,247941
240004,324509
240004,242193
240004,221082
240004,411685
240004,26327
240004,87417
240004,194920
240004,183123
240004,226153
240004,107066
240004,62014
240004,223612
240004,58807
240004,277436
240004,113365
240004,219215
240004,55380
240004,197842
240004,266572
240004,299306
240004,23467
240004,169098
240004,266106
240004,329272
240004,68759
240004,13114
240004,145256
240004,30970
240004,286712
240004,335601
240004,264201
240004,26680
240004,376293
240004,370633
240004,99909
240004,27988
240004,75419
240004,391985
240004,295884
240004,226794
240004,279814
240004,61084
240004,48154
240004,98149
240004,105369
240004,313732
240004,367979
240004,419790
240004,112834
240004,402822
240004,112022
158021,238709
158021,50875
158021,319999
158021,242933
96999,60907
96999,166867
96999,387980
96999,98099
96999,318889
96999,403354
96999,207744
96999,19151
96999,367469
96999,305581
96999,294233
96999,269753
96999,328810
96999,264040
96999,283295
262039,209890
262039,171497
262039,380963
262039,425048
262039,266640
262039,73142
262039,252188
262039,341332
262039,97144
262039,272121
262039,285894
262039,78939
262039,39682
262039,107576
14815,194875
194875,191569
194875,42742
194875,98468
194875,305129
194875,185441
197842,51574
197842,319978
266572,145230
366326,68650
366326,255189
366326,117164
366326,354547
366326,166059
366326,313891
366326,272381
366326,87865
366326,136058
366326,56015
366326,416815
366326,55628
366326,13291
366326,371105
366326,290728
247316,346363
210246,268136
234288,151669
234288,373180
234288,76694
234288,85867
234288,26375
234288,166527
124605,402582
124605,221275
124605,72701
124605,264040
185910,221491
221491,371583
221491,99870
221491,86718
221491,374664
221491,308120
221491,166423
221491,91236
221491,32237
221491,410519
221491,12935
221491,237108
221491,278284
221491,121602
221491,242036
277145,344449
277145,185546
277145,299434
277145,317231
277145,5492
36807,106901
36807,274617
36807,173093
185546,144398
306970,50542
306970,196609
306970,106358
306970,404771
306970,48760
306970,414556
306970,156344
306970,325002
306970,14230
306970,419752
306970,234426
306970,200824
306970,245697
306970,43127
306970,153697
306970,87471
306970,139946
306970,261450
306970,226002
306970,407597
306970,107978
306970,224140
306970,270639
306970,422721
306970,236149
306970,227465
306970,41778
306970,175273
306970,372460
306970,175168
306970,135917
306970,182169
306970,34377
306970,99227
306970,102337
306970,55786
306970,5708
306970,325087
306970,102875
310406,89462
310406,62338
89462,331460
89462,44095
89462,136354
89462,142422
89462,275028
89462,363167
89462,44527
89462,278762
89462,63465
89462,159154
89462,205204
89462,267740
89462,50989
89462,218169
89462,96536
89462,332421
89462,115373
89462,18167
89462,331648
89462,398876
89462,166488
89462,165121
89462,155639
89462,378611
89462,256632
89462,181834
89462,93694
89462,307361
89462,70122
89462,270139
89462,377993
89462,143259
89462,367351
89462,126421
89462,291913
89462,273571
89462,172889
89462,293993
89462,84251
89462,137523
89462,298392
89462,327827
89462,182506
89462,82779
89462,408487
89462,55726
89462,295630
89462,363447
89462,357660
89462,130212
89462,406674
89462,167358
89462,47975
89462,92890
89462,87196
89462,102533
89462,155612
89462,252479
89462,9820
89462,122232
89462,189830
89462,41180
89462,365438
89462,180633
89462,92313
89462,289019
89462,90278
89462,132300
89462,308332
62338,33664
62338,302501
62338,273357
62338,353911
62338,326149
62338,206599
62338,165524
62338,104507
62338,221094
62338,416378
62338,378408
62338,16924
62338,112042
62338,315963
62338,135886
62338,375999
62338,44294
62338,306431
62338,397745
62338,196059
62338,335400
62338,28917
62338,377917
62338,98920
259067,342620
259067,341460
259067,210918
259067,397430
342620,400117
342620,364855
342620,310628
342620,4980
342620,124901
342620,140366
342620,344052
342620,319281
342620,292446
342620,154044
342620,113525
342620,90457
342620,354346
342620,101241
342620,287152
342620,102828
342620,167811
342620,361318
342620,106834
342620,136376
342620,69621
342620,151126
342620,54115
342620,416302
342620,115681
342620,317945
342620,257437
342620,36633
342620,261048
342620,35075
342620,77337
342620,384061
342620,425474
342620,28676
342620,315171
342620,404405
342620,9099
342620,199809
342620,403584
342620,155750
342620,291141
342620,172699
342620,403765
342620,90552
342620,272116
342620,84790
342620,224794
342620,17572
342620,151896
342620,407474
342620,183887
342620,12352
342620,272661
342620,213872
342620,215873
342620,322964
342620,94732
342620,118714
342620,167348
342620,207890
342620,6556
342620,35344
342620,48530
342620,87539
342620,261554
342620,277524
342620,37657
342620,401950
342620,5898
342620,172144
342620,38200
342620,234699
342620,241756
342620,238269
342620,243905
342620,347821
342620,354419
342620,415705
342620,214673
342620,99566
342620,203992
342620,14699
342620,82052
342620,253113
342620,104224
342620,261041
342620,324410
342620,147629
342620,129182
342620,336000
342620,81403
342620,66386
341460,115340
341460,11347
341460,185961
341460,377154
341460,209629
341460,67216
341460,2567
341460,17478
341460,2
341460,98365
341460,87982
341460,138406
341460,181608
341460,365123
341460,293518
341460,333432
341460,420336
341460,251314
341460,328597
341460,273759
341460,355053
341460,112971
341460,235892
341460,410254
341460,258285
341460,388041
341460,258099
341460,244613
341460,113430
341460,227965
341460,401382
210918,220339
210918,107510
210918,344052
210918,207754
210918,135077
210918,225974
210918,137061
210918,187756
210918,229437
210918,106961
210918,75987
210918,226855
210918,232266
210918,408936
210918,372724
210918,89875
210918,237935
210918,233435
210918,413762
210918,382498
210918,203008
210918,402622
210918,286920
210918,254865
210918,277008
251314,297663
251314,249015
251314,49500
251314,205000
251314,415378
251314,397430
251314,227965
251314,185792
251314,121613
251314,134980
251314,202025
251314,150108
415821,261346
415821,60035
397430,227965
397430,401382
107911,114429
107911,4071
107911,333885
107911,423068
107911,134866
107911,244494
107911,205526
107911,400561
114429,161348
114429,379547
114429,79022
114429,316331
114429,239185
114429,4071
114429,160027
114429,333885
114429,239911
114429,156235
114429,186551
114429,354211
114429,223837
114429,318179
114429,244494
114429,363599
114429,280938
114429,324919
114429,151629
114429,185146
114429,269455
114429,333359
114429,365527
114429,333232
114429,332438
114429,122807
114429,398533
114429,216030
114429,22055
114429,418733
114429,46994
114429,237826
114429,249098
114429,189393
4071,156235
333885,239185
333885,186551
333885,318179
333885,2300
333885,218163
333885,265937
333885,216030
333885,285978
333885,269159
244494,57977
244494,84362
244494,279785
205526,355590
205526,121127
205526,285516
121127,198362
121127,57977
121127,410181
121127,199664
121127,213405
121127,139868
121127,400561
121127,194191
121127,376513
121127,216030
121127,199677
121127,239198
121127,193123
121127,152388
121127,85756
121127,273101
121127,67851
121127,66449
121127,389739
400561,364448
400561,50680
400561,259441
400561,329957
400561,269159
400561,193123
400561,155169
400561,167120
400561,85756
400561,103916
400561,327970
400561,327674
322293,415747
322293,100849
322293,230273
322293,143020
322293,185563
322293,3317
322293,348923
322293,375447
322293,116800
322293,4054
317403,340072
317403,78666
317403,382585
317403,187313
317403,165970
317403,109383
46155,264903
46155,224491
46155,159416
46155,360979
46155,90676
46155,269530
46155,262667
46155,196464
46155,183518
46155,231816
46155,151198
46155,242830
46155,190258
46155,157914
46155,270429
46155,411034
46155,341162
46155,313223
46155,51929
46155,227616
46155,364010
46155,286081
46155,276641
46155,31120
46155,212409
46155,299207
46155,285897
46155,338699
46155,315398
46155,151431
46155,399173
46155,247080
46155,189759
46155,33690
46155,365944
46155,244366
46155,411372
46155,148499
46155,57587
46155,416367
46155,214514
46155,273573
46155,236244
46155,377685
46155,68895
46155,189278
46155,346975
46155,215227
46155,281200
46155,57195
46155,55819
46155,271196
46155,181660
46155,414374
46155,153716
46155,169734
46155,142844
46155,142112
46155,292639
46155,61898
46155,306030
46155,382990
46155,293913
46155,130333
46155,21052
46155,157107
46155,180464
46155,82335
46155,88284
46155,379600
46155,254218
46155,408111
46155,295367
46155,387527
46155,190917
46155,289123
46155,380066
46155,190284
46155,320425
46155,130317
46155,44002
46155,269947
46155,83367
340072,86313
340072,176119
340072,376715
340072,314787
340072,172733
340072,192781
340072,259116
340072,406371
340072,132691
340072,324296
340072,115718
340072,104751
340072,155143
340072,325540
340072,336965
340072,309516
340072,128411
340072,170427
340072,388543
340072,135073
340072,87615
340072,352129
340072,304604
340072,168781
340072,385282
340072,305316
340072,318255
340072,329756
340072,352435
340072,4803
340072,253146
340072,153003
340072,195072
340072,286606
340072,305241
340072,240141
340072,86310
340072,186779
340072,285510
340072,366514
340072,145899
340072,209300
340072,27572
340072,16003
340072,163348
340072,201756
340072,150978
340072,192311
340072,300694
340072,327254
340072,328319
340072,170231
340072,206337
340072,83822
340072,229181
340072,326357
340072,418117
340072,56641
340072,329545
340072,35204
340072,5803
340072,157593
340072,410599
340072,90771
340072,286480
340072,312209
340072,53578
340072,200706
340072,152686
340072,293119
340072,374087
340072,371552
340072,134236
340072,192356
340072,103440
340072,304497
340072,185773
340072,195712
340072,145457
340072,298325
340072,377241
28361,78666
28361,134467
28361,187464
28361,29748
28361,66126
28361,156444
78666,376715
78666,132357
78666,98866
78666,245743
78666,315917
78666,23726
78666,159140
78666,60834
78666,366519
78666,84509
78666,243645
78666,229574
78666,423857
78666,330053
78666,153829
78666,422099
192781,361391
192781,116457
192781,94772
192781,395013
192781,101580
192781,49679
192781,132691
192781,161894
192781,388023
192781,244277
192781,240037
192781,388543
192781,236229
192781,400057
192781,404121
192781,318095
192781,18510
192781,209498
192781,209114
192781,154465
192781,316998
192781,209466
192781,50958
192781,324063
192781,258087
192781,298470
192781,236788
192781,210186
192781,269709
192781,170041
192781,173731
192781,12142
192781,212945
192781,398619
192781,389126
192781,368679
192781,162322
192781,420600
382585,246514
382585,239015
382585,167908
382585,318362
382585,241356
382585,45659
382585,111240
382585,165970
382585,112470
382585,346195
382585,190429
382585,402304
382585,337609
382585,374785
382585,172726
382585,136935
382585,422708
382585,167862
382585,162737
382585,366340
382585,206147
382585,258804
382585,169278
187313,326736
187313,363771
187313,132357
187313,111476
187313,410606
187313,68017
187313,23726
187313,61513
187313,112178
187313,242431
187313,66148
187313,67094
187313,326628
187313,86099
187313,303353
187313,414222
187313,207687
187313,156766
187313,225403
187313,369658
165970,148277
165970,231036
165970,26504
165970,185145
165970,313223
165970,26311
165970,73880
165970,368712
165970,109383
165970,377098
165970,190429
165970,328813
165970,329949
165970,290715
165970,358444
165970,219303
165970,215929
165970,121316
165970,136935
165970,105327
165970,211936
165970,260043
165970,327403
165970,145375
165970,230179
165970,310936
165970,349193
165970,339498
165970,369581
165970,150575
165970,75420
165970,139073
165970,228197
165970,260760
165970,422708
165970,346310
165970,181256
165970,309701
165970,71962
165970,113623
165970,76772
165970,244404
165970,146974
165970,80204
165970,123833
165970,327681
165970,424802
165970,122803
165970,128853
165970,240560
165970,345351
165970,374221
165970,276875
165970,341882
165970,311384
165970,141942
165970,212562
165970,183485
165970,149761
165970,142897
109383,299931
109383,420974
109383,228086
109383,153440
109383,317402
109383,190429
109383,325192
109383,337609
109383,116245
109383,136935
109383,108827
109383,46344
109383,422708
109383,251017
109383,272878
109383,274545
109383,241145
109383,314398
109383,107058
109383,133007
109383,269042
232259,415887
232259,381111
232259,326979
232259,2522
232259,406510
232259,337873
415887,381111
415887,151152
381111,238218
381111,103584
381111,166565
381111,325259
326979,220596
326979,91069
326979,224522
326979,37358
326979,2522
326979,298685
326979,157723
326979,352667
326979,91591
37358,386396
37358,124079
37358,2522
37358,138288
37358,36459
37358,262254
37358,143455
37358,52197
2522,373521
2522,220596
2522,159610
2522,280228
2522,355523
2522,135622
2522,81491
2522,386843
2522,404888
2522,296016
2522,93302
2522,76868
2522,107178
2522,349569
2522,174897
2522,10825
2522,393135
2522,178617
2522,238198
2522,380009
2522,113618
2522,177547
2522,102434
2522,374428
2522,261684
2522,247220
2522,352236
2522,402796
2522,306859
2522,36398
2522,294957
2522,407042
2522,100649
2522,103329
2522,255477
2522,84068
406510,2133
406510,357720
406510,270442
406510,254466
406510,337873
406510,375802
25910,115638
25910,149009
25910,313773
25910,297626
115638,365290
115638,114989
115638,221611
115638,259774
149009,158249
149009,150053
149009,361481
149009,311566
149009,61354
149009,28437
149009,390786
149009,392668
149009,82684
149009,167154
149009,157174
149009,155595
149009,390603
149009,424257
149009,114379
149009,103581
149009,57938
149009,105794
149009,412322
149009,413484
149009,230038
149009,330514
149009,210842
149009,373236
149009,178257
149009,373970
149009,95694
149009,337565
149009,178325
149009,131559
313773,121781
313773,214386
313773,243678
313773,210685
313773,281268
313773,242244
313773,235838
313773,139638
313773,226325
313773,358633
313773,102729
313773,32607
313773,44180
313773,348923
313773,164660
313773,194870
