Node1,Node2
16522,86720
16522,60343
16522,40603
16522,33224
16522,96570
16522,72193
16522,32492
16522,53406
16522,79243
16522,99688
16522,71974
16522,28331
16522,99838
16522,61688
16522,25293
98338,50913
98338,23224
98338,81399
98338,10734
98338,26769
98338,92629
98338,74884
98338,60336
98338,28449
98338,20665
20693,41504
20693,47281
20693,47047
20693,89076
20693,84167
45665,93055
45665,36248
45665,69666
45665,65444
45665,41635
45665,55656
68079,88266
68079,34535
68079,93816
68079,39170
65576,28714
65576,51149
65576,71000
65576,85260
65576,10963
65576,11398
65576,44978
65576,17936
73656,51365
73656,44701
73656,37102
89570,64459
89570,69666
89570,51839
89570,71736
64287,25922
45804,64190
45804,92868
45804,75673
38255,71400
38255,19807
38255,93746
38255,41604
38255,44003
77154,87678
77154,84890
77154,87360
77154,36941
77154,47047
77154,93574
24918,35150
24918,89261
24918,41697
24918,84455
24918,45082
24918,87883
24918,29558
24918,84798
24918,51207
24918,70429
24918,55214
24918,11007
55242,50857
55242,74983
55242,39260
55242,64459
55242,55624
55242,28198
55242,45093
55242,23263
55242,36887
55242,21395
55242,36027
55242,50779
55242,73837
55242,52336
55242,65023
55242,39358
55242,33183
55242,97410
55242,59425
55242,90318
55242,25515
55242,39912
55242,25922
55242,35688
55242,86622
55242,53746
24534,73979
24534,26569
47125,76809
47125,99224
47125,15847
47125,24769
47125,25985
47125,69497
47125,66120
47125,11785
47125,91999
47125,13826
47125,56269
47125,36698
47125,33224
47125,13396
47125,41941
47125,26567
47125,82895
47125,25834
47125,22206
47125,25396
47125,47281
47125,49855
47125,90777
47125,70771
47125,20803
47125,55523
47125,70461
47125,49105
47125,90200
47125,16540
47125,98716
47125,51124
47125,78124
47125,23362
47125,10191
47125,18058
47125,61005
47125,74634
47125,28955
47125,36467
47125,96396
47125,25389
47125,11512
47125,56152
47125,77272
47125,42855
47125,83575
47125,53899
47125,20119
47125,40162
47125,21211
98895,11785
98930,50966
98930,89670
98930,31432
98930,29200
98930,48671
98930,28030
98930,10659
98930,37158
98930,91501
98930,99166
98930,97797
98930,49085
98930,84000
98930,53054
98930,85172
98930,90422
98930,54737
98930,38740
98930,61116
98930,29569
98930,14668
98930,11275
98930,20563
98930,72908
98930,14763
98930,28595
98930,39350
98930,40162
98930,70687
98930,89791
98930,58362
98930,52344
98930,22809
98930,49229
98930,82321
98930,89244
98930,55789
98930,24308
98930,34331
98930,14809
98930,17531
98930,92831
98930,84041
98930,71736
98930,29978
98930,88861
98930,79579
98930,18394
98930,32988
98930,50768
98930,69591
98930,15921
98930,30643
98930,23235
98930,85707
98930,18885
98930,10854
98930,62459
98930,96288
98930,52936
98930,37235
98930,27933
98930,51180
98930,74491
98930,53992
98930,51017
98930,69515
98930,41692
98930,49384
98930,39794
98930,67129
98930,37423
98930,63554
98930,41363
98930,68972
98930,13278
98930,17168
98930,89355
98930,10287
98930,82676
98930,19757
98930,65381
98930,99463
98930,21164
98930,20009
98930,93480
98930,25922
98930,93574
98930,81372
98930,83772
98930,89970
98930,68827
98930,89076
98930,47047
98930,20254
98930,85220
98930,38266
98930,61166
98930,59278
98930,78566
98930,37948
98930,84683
98930,60023
98930,21593
98930,53276
98930,33969
98930,98276
98930,25012
87743,74694
87743,36248
87743,41941
87743,97557
87743,80075
87743,93055
87743,98247
87743,98027
87743,33224
87743,96799
87743,68873
87743,37405
87743,42444
87743,69600
87743,52540
87743,73335
87743,10191
87743,10946
87743,84727
87743,60394
87743,26552
87743,38265
87743,99873
87743,84055
73783,28818
73783,91006
73783,28909
73783,91854
73783,86697
73783,82463
73783,85220
73783,17128
79066,53746
79066,26415
79066,49384
79066,54436
79066,48985
79066,19296
79066,81399
79066,90634
79066,35668
79066,49893
79066,60205
79066,14700
97442,70161
97442,17336
97442,69515
97442,80455
50425,93115
50425,83303
15952,81939
15952,99663
15952,43977
15952,13442
15952,62990
15952,88802
15952,62931
15952,96755
15952,60470
15952,72041
15952,35647
15952,70700
15952,20066
15952,13418
15952,10403
15952,36890
38903,34101
38903,84885
38903,88148
38903,55015
38903,88264
38903,93071
38903,99505
38903,25328
38903,36667
61807,44446
61807,85228
61807,99268
61807,75823
61807,65731
61807,23124
61807,85061
61807,45818
61807,46991
61807,78062
61807,83257
61807,77568
61807,25951
61807,43438
61807,86471
61807,22026
61807,71242
61807,36440
61807,38930
61807,52245
61807,35023
61807,80143
61807,14268
61807,52039
61807,85584
61807,70210
61807,71873
61807,63580
61807,54000
61807,59171
61807,90962
61807,27196
61807,26622
61807,26021
61807,59113
61807,79526
61807,10780
61807,24779
61807,59688
61807,86435
61807,62100
61807,19720
88554,77191
88554,78417
88554,32224
88554,50449
88554,67535
17180,44446
17180,50084
17180,66267
17180,58891
17180,13515
17180,73133
17180,43557
17180,54845
11007,96816
11007,28764
11007,89309
11007,18361
11007,94245
11007,55214
11007,87883
11007,78089
11007,83005
11007,22577
11007,40865
11007,41697
11007,65550
11007,95463
11007,68471
11007,93203
11007,45737
11007,48543
11007,33680
11007,78125
11007,67478
36794,53648
49507,34670
49507,83731
49507,36224
49507,80571
49507,80313
49507,21069
37686,82286
37686,83446
37686,93819
37686,40958
37686,11413
37686,69037
37686,21978
37686,41179
37686,79067
37686,23423
37686,44964
37686,65434
37686,97720
37686,38816
37686,20998
37686,69802
37686,29365
37686,28449
37686,30027
37686,41546
37686,56109
37686,87278
37686,59185
37686,69409
37686,25857
37686,87059
37686,30434
37686,41499
27987,44446
27987,71377
27987,50654
27987,62540
27987,76616
27987,85584
27987,98826
27987,42098
27987,38796
27987,68950
27987,11238
27987,13478
27987,60910
27987,15501
27987,69444
27987,91748
27987,46670
27987,28811
27987,43557
27987,30934
27987,24280
27987,58714
27987,69129
27987,75823
27987,13046
27987,21535
27987,12857
27987,37521
27987,14543
27987,19720
27987,34775
27987,83257
27987,65572
27987,97580
27987,38873
27987,87677
27987,80735
27987,49745
27987,15300
43491,97073
43491,29689
43491,34195
43491,66669
43491,80074
43491,44737
43491,74091
43491,24896
43491,25396
43491,59666
43491,11275
43491,11105
43491,80008
43491,14117
43491,78995
43491,65731
43491,24769
43491,18658
43491,25587
43491,32815
43491,94123
43491,79142
43491,87693
43491,73020
43491,55523
43491,71824
43491,39500
43491,13495
43491,50987
43491,19902
43491,45043
43491,77272
43491,26728
43491,49283
47938,55249
47938,99383
47938,65981
53007,72530
25726,62260
25726,76517
25726,29334
25726,82286
11013,18083
11013,26969
11013,15962
11013,33331
11013,82134
11013,29871
11013,77551
11013,11512
11013,95379
66446,11558
66446,17954
66446,58424
66446,79523
66446,95998
66446,78062
66446,38796
66446,61996
66446,49105
66446,85739
66446,74038
66446,85061
66446,71242
66446,45477
66446,79489
66446,96833
66446,75987
66446,60870
66446,59171
66446,59359
66446,80707
66446,34925
66446,60394
66446,25622
66446,13478
66446,43244
66446,56392
66446,23902
66446,60779
66446,52287
66446,62873
66446,45761
66446,43150
66446,57731
66446,27196
66446,13515
66446,59061
66446,43386
66446,40305
66446,90962
66446,36703
66446,73092
66446,86062
66446,65034
66446,63580
66446,67677
66446,55957
66446,97833
66446,90431
66446,19289
66446,41265
66446,90903
66446,18399
66446,20480
66446,87410
66446,14543
66446,51888
66446,69129
66446,33582
66446,54845
66446,12888
66446,38930
66446,59688
66446,90096
66446,75480
66446,31992
66446,64232
66446,48828
66446,58891
66446,46670
66446,69666
66446,43016
66446,70583
66446,48877
66446,69663
66446,76648
66446,68762
66446,88522
66446,20500
66446,61007
66446,83257
66446,33224
66446,62502
66446,77809
66446,38607
66446,93277
66446,75251
66446,25000
66446,48155
66446,88675
33028,76314
33028,81509
33028,99925
33028,12850
33028,99884
33028,73739
33028,75916
33028,27643
33028,61662
33028,73293
33028,95033
33028,52550
33028,13172
33028,36982
33028,89327
33028,39065
33028,93200
33028,18169
33028,24336
33028,47750
33028,44194
33028,94467
33028,33544
33028,59047
33028,51347
33028,12191
33028,69183
33028,89061
33028,19789
33028,14334
33028,52553
33028,46358
33028,74286
33028,23621
33028,82340
33028,93858
33028,80964
33028,59375
33028,50051
33028,19876
33028,55593
33028,73809
33028,23068
33028,91690
33028,31992
33028,59882
33028,64325
33028,79881
33028,30021
33028,61081
33028,33138
33028,98039
33028,24553
33028,61592
33028,21495
26932,34832
59834,36097
59834,40603
59834,90634
79806,37423
79806,38740
79806,25374
79806,47281
79806,98486
79806,50966
79806,78820
79806,99166
79806,82459
79806,62264
79806,98930
75570,76131
75570,24068
75570,40334
75570,96194
75570,82264
75570,94180
75570,56312
83233,73997
83233,47501
83233,26569
97562,84727
56421,79159
56421,19880
56421,13019
56421,88148
62044,71736
62044,50189
62044,69666
15544,57013
15544,42502
15544,35969
15544,85608
15544,20215
15544,41139
15544,62947
15544,87158
15544,66466
15544,10540
15544,76330
67176,75437
67176,24195
67176,64140
67176,20142
67176,13069
12456,86471
12456,71986
12456,64344
12456,65731
12456,79899
12456,98716
12456,25396
12456,41524
12456,96396
12456,33224
12456,76543
12456,35221
12456,45838
12456,40160
12456,14202
12456,97897
12456,11407
12456,25149
12456,93009
12456,59250
12456,20803
12456,28777
12456,94694
12456,56284
12456,11558
12456,79784
12456,30287
12456,91248
12456,76770
12456,72469
12456,10500
12456,50543
12456,95792
12456,96848
12456,90028
12456,51793
12456,78995
12456,95362
12456,48284
12456,80707
12456,92862
12456,66629
12456,79243
12456,69497
12456,88010
12456,60335
12456,61327
12456,91399
12456,62610
12456,80804
12456,69177
12456,25389
12456,62421
12456,78124
70260,86955
70260,22843
70260,26569
70260,33224
70260,40603
70260,40375
70260,38266
70260,88089
70260,47281
70260,11512
70260,29200
70260,54118
70260,89791
70260,51220
70260,94123
70260,95563
70260,65666
70260,91854
70260,61483
70260,62264
70260,85680
70260,38879
70260,51180
70260,70749
70260,74409
70260,28909
70260,54560
70260,99166
70260,81139
70260,41973
70260,60193
70260,86697
70260,44814
70260,62506
70260,52667
70260,39643
70260,76809
70260,70248
70260,47047
70260,96652
70260,96240
70260,21507
70260,55537
70260,25675
70260,44671
70260,50908
70260,91737
70260,25997
70260,66363
70260,58809
70260,99051
70260,73762
70260,93218
70260,99674
70260,57013
70260,85564
70260,55700
70260,28955
70260,59250
70260,36698
70260,49309
70260,65731
70260,82910
70260,92756
70260,63253
70260,60723
70260,47226
70260,32579
20205,70000
20205,13360
20205,40137
20205,60777
20205,25922
51033,38553
51033,68385
85465,70616
85465,60570
85465,88222
85465,51263
66267,26224
66267,47281
66267,24444
66267,33224
85156,60916
85156,76294
85156,76952
85156,79013
85156,69210
63008,34727
63008,71441
63008,37235
63008,49347
63008,85065
63008,34507
63008,95599
63008,51482
63008,21395
63008,90254
63008,38553
63008,89791
63008,93283
63008,82910
63008,68904
63008,81874
63008,27009
63008,32579
63008,81781
63008,53276
63008,50243
63008,33969
63008,37608
63008,56306
93904,40603
93904,87624
93904,67817
93904,40162
93904,11275
93904,40128
93904,28289
93904,49669
93904,83647
93904,41704
64747,69233
64747,69666
64747,30263
64747,34195
64747,52336
64747,25922
63088,35381
63088,73837
63088,47279
63088,27555
63088,36027
12733,32815
12733,57746
12733,35513
12733,85750
12733,16839
12733,99051
12733,23226
12733,13248
12733,13646
12733,69515
12733,43169
12733,21046
12733,13404
12733,54118
12733,11403
12733,25362
12733,40603
52568,98047
52568,21978
52568,23884
52568,14083
52568,63900
52568,66873
52568,53340
52568,69409
52568,16626
52568,44964
32527,72908
32527,55591
32527,46585
32527,62928
32527,80912
32527,24201
32527,84943
32527,66861
32527,71873
32527,60741
32527,99707
32527,69600
32527,36248
32527,39656
32527,41031
32527,27326
32527,94023
32527,23917
32527,75480
32527,50880
32527,30286
32527,99873
32527,24141
32527,80121
32527,90969
32527,66626
32527,54436
32527,41295
32527,69355
32527,28564
32527,41685
32527,29976
32527,15788
32527,83813
32527,33183
32527,44172
32527,98011
32527,71433
32527,57214
32527,97557
32527,17398
32527,94462
32527,57795
32527,51904
32527,91399
32527,85778
32527,24150
32527,96594
32527,19173
91018,21050
91018,16376
57428,57013
57428,88145
57428,17212
57428,15952
57428,28405
57428,59049
57428,75248
57428,11111
57428,63592
57428,79352
67240,57896
67240,90739
67240,33224
67240,90386
67240,88732
67240,45838
67240,97897
67240,76543
67240,89381
67240,41524
67240,23639
67240,79899
67240,99873
67240,22026
67240,25622
67240,56392
67240,79523
67240,96537
67240,33204
67240,95673
67240,30321
67240,27241
67240,74038
67240,18993
67240,10500
67240,68997
67240,34505
67240,75799
67240,95179
67240,12246
67240,55564
67240,87184
67240,96833
67240,59873
67240,61011
23875,69666
23875,41692
23875,40128
41891,41704
41891,92603
67104,22026
67104,50683
67104,59171
67104,11558
67104,45477
67104,22522
67104,25465
67104,15155
67104,79523
67104,71242
67104,55564
67104,18399
67104,71873
67104,95673
67104,64238
67104,60082
67104,69345
67104,76784
67104,43150
67104,85061
67104,19289
67104,13515
67104,90962
67104,37775
67104,76674
87184,56284
87184,43150
87184,65552
87184,97833
87184,28777
87184,90386
87184,70931
87184,15155
87184,34505
87184,13515
87184,95673
87184,75823
87184,48155
87184,83257
87184,42154
87184,30093
87184,79523
87184,54000
87184,71242
87184,16540
87184,55564
87184,61996
87184,22026
87184,49537
87184,66927
87184,13784
87184,21939
87184,17312
87184,80707
87184,37815
87184,17989
87184,42853
87184,35200
87184,45860
87184,62534
87184,58473
87184,42748
87184,37221
87184,58424
87184,65034
87184,50683
87184,94189
87184,86062
87184,49478
87184,22522
87184,94974
87184,23456
87184,36703
87184,55957
87184,25812
87184,22699
87184,71605
87184,91646
87184,85739
87184,43016
87184,61007
87184,40305
87184,45585
87184,92430
87184,19289
87184,52384
87184,60082
87184,68762
87184,25043
87184,42757
62487,58280
62487,66872
62487,79774
62487,98862
62487,80592
78676,49321
20308,27790
20308,38020
20308,46511
20308,71000
20308,42275
20308,18807
20308,24311
20308,78692
20308,95527
20308,11398
20308,20407
20308,83473
20308,53953
20308,60023
20308,20323
61873,65552
61873,73556
61873,87434
61873,45860
61873,40886
61873,90534
61873,76229
61873,29528
61873,55519
61873,11865
61873,24871
61873,36440
61873,70943
61873,49387
61873,21334
61873,93447
61873,62534
61873,10464
61873,70693
61873,41760
61873,63636
61873,16540
61873,37815
61873,26136
61873,73509
61873,18526
50668,11512
50668,49888
50668,55054
50668,80804
50668,64890
50668,69515
50668,47281
50668,11275
50668,25389
50668,25807
50668,14117
50668,44115
50668,41056
50668,13404
50668,29200
50668,41079
50668,16102
50668,87569
50668,59968
50668,11788
50668,82089
50668,65666
50668,70260
50668,15962
50668,54118
50668,52917
50668,87624
50668,94123
54500,77251
54500,67878
54500,94332
53655,13445
53655,41499
53655,31873
53655,96208
53655,13746
53655,75358
53655,17213
53655,98047
53655,93819
53655,38972
53655,14083
53655,79125
53655,78303
53655,10947
53655,24068
53655,64677
32037,13514
32037,20022
32037,35023
32037,75823
32037,13478
32037,71873
20011,96096
20011,27814
20011,11219
20011,24898
20011,20636
20011,32027
20011,14392
20011,81584
20011,55526
20011,68414
20011,85784
20011,64138
76910,86304
76910,78125
76910,55640
76910,57576
76910,36887
76910,26906
76910,72055
76910,53017
76910,99593
76910,98185
76910,88554
92998,44446
92998,62873
92998,50654
92998,27987
24945,58163
24945,49309
24945,65731
24945,67012
24945,36698
24945,59688
24945,14485
24945,75823
24945,15392
24945,69515
24945,14522
24945,59250
24945,76809
24945,17626
24945,79479
24945,82602
24945,32492
24945,49294
24945,82036
24945,30413
24945,69740
24945,84211
24945,41949
24945,95674
24945,93218
24945,59326
24945,12733
24945,35513
24945,78846
24945,78723
24945,49283
24945,50543
24945,13404
24945,65666
24945,41524
24945,31311
24945,38905
24945,58903
24945,19514
24945,69998
24945,84943
24945,75065
24945,83546
24945,32179
24945,86471
24945,74682
24945,67079
24945,78202
24945,80143
24945,97580
24945,96537
24945,74920
24945,29871
24945,47015
24945,41941
24945,20378
24945,95904
24945,28955
24945,54215
24945,41258
24945,55663
24945,55780
24945,33224
24945,79798
24945,38091
24945,76616
24945,60140
24945,81482
24945,61807
24945,80855
24945,38818
24945,48828
24945,71510
24945,66120
24945,93753
24945,86062
24945,36440
24945,31116
24945,35954
24945,96396
24945,94068
24945,91675
24945,35200
24945,38971
24945,70404
24945,69905
24945,37124
24945,43791
24945,46487
24945,38019
24945,34114
24945,77987
24945,84668
24945,57795
24945,35856
24945,94366
24945,26552
24945,42394
24945,24943
24945,33920
24945,94883
24945,33597
24945,81252
24945,80070
24945,74634
24945,80597
24945,52917
24945,78903
24945,45261
24945,10803
24945,89381
24945,92984
24945,49226
24945,49441
24945,11487
24945,44562
79547,86864
79547,85225
79547,34632
79547,33256
79547,85695
79547,38760
79547,63736
76840,77193
76840,69666
76840,38780
76840,97782
76840,70674
76840,57250
76840,41956
76840,82686
76840,97823
76840,35575
76840,49309
76840,33111
35415,78125
35415,53707
35415,73748
35415,62510
35415,61563
35415,42841
35415,13988
35415,10150
35415,51630
35415,74922
35415,44413
35415,46681
35415,93354
35415,10648
55793,34507
55793,17255
55793,65270
55793,50194
55793,40128
55793,77863
55793,56095
55793,37423
55793,55830
55793,35260
55793,88612
55793,44429
55793,85564
55793,29200
55793,21593
55793,31916
55793,68236
55793,23801
55793,56945
56019,74071
56019,94125
56019,86282
56019,87178
94599,19694
94599,74440
94599,28878
94599,22761
94599,93394
94599,69432
94599,48603
94599,87468
94599,62543
94599,25213
94599,12049
94599,23362
94599,60585
94599,66027
94599,47281
94599,10320
29358,11947
29358,44735
29358,25126
29358,80855
40968,60070
40968,26920
40968,69666
40968,71854
40968,34670
40968,11792
40968,55068
23474,17035
23474,67041
23474,41266
23474,76648
23474,60353
23474,54845
23474,91748
23474,76935
23474,14543
23474,67091
23474,60196
23474,43557
23474,61497
23474,85973
23474,54548
23474,33935
23474,20490
23474,70844
23474,85584
23474,63939
23474,27423
23474,89995
23474,68950
23474,93032
23474,23254
23474,58237
23474,81137
23474,46670
23474,25162
23474,80968
23474,62873
23474,37521
23474,10780
23474,95471
23474,65611
23474,46004
23474,43158
23474,60910
23474,93717
23474,19838
23474,60394
23474,21535
23474,69444
23474,10131
23474,78512
23474,88584
23474,65572
23474,37359
23474,11170
23474,49745
23474,29809
23474,67925
23474,31566
23474,44205
23474,64158
23474,62727
23474,30766
23474,45841
23474,68762
23474,50954
23474,76532
29194,21108
29194,62509
29194,45310
29194,48254
29194,85680
29194,78566
43550,75480
43550,98224
43550,55457
43550,30758
43550,93055
43550,14044
43550,54436
43550,24769
43550,11883
43550,24212
43550,24141
43550,17552
43550,93342
43550,32227
43550,40595
43550,93040
43550,98809
43550,13840
43550,34455
43550,55451
43550,94066
43550,30843
43550,18566
43550,98112
43550,45838
43550,42007
43550,64306
43550,78337
43550,25951
43550,87833
43550,27499
43550,81139
43550,95696
43550,33784
43550,62450
43550,34400
43550,74598
43550,25112
43550,48774
43550,98247
43550,21282
43550,92317
43550,94889
43550,17266
43550,75461
43550,91207
43550,64262
43550,86609
43550,22183
43550,22776
43550,29525
43550,68446
43550,71510
43550,83685
43550,65082
43550,16259
43550,27393
43550,71925
43550,87274
43550,83160
43550,92938
43550,84055
43550,96289
43550,84758
43550,81241
43550,78585
35856,40305
35856,13934
35856,26622
35856,48088
35856,56179
35856,61011
35856,85739
35856,85483
35856,40254
35856,85584
35856,47281
35856,14268
35856,75823
35856,59171
35856,80513
35856,71873
35856,14202
35856,24779
35856,22026
35856,61807
35856,85061
35856,71242
35856,59359
35856,85821
35856,43438
35856,45477
35856,60394
35856,91248
35856,45761
35856,60870
35856,45893
35856,86471
35856,65666
35856,98103
35856,35630
35856,84870
35856,21442
35856,94940
35856,47313
35856,39536
35856,94974
35856,61327
35856,95179
35856,56077
35856,42289
35856,79766
35856,41524
35856,25126
35856,71249
35856,64558
35856,63580
35856,45838
35856,78909
35856,14485
35856,18083
35856,64232
35856,11901
35856,86607
35856,55332
35856,24141
35856,88162
35856,41804
35856,80855
35856,44524
35856,38930
35856,55523
35856,82689
35856,85705
35856,24114
35856,99037
35856,61792
35856,75480
35856,33748
35856,39656
35856,78922
35856,54970
35856,34371
35856,29976
35856,19579
35856,21074
35856,88010
35856,98011
35856,93055
35856,54436
35856,36248
35856,52540
35856,93000
35856,65444
35856,35301
35856,57214
35856,22577
35856,86062
35856,82478
35856,88943
35856,36035
35856,48015
35856,11403
35856,63317
35856,47512
35856,19077
35856,15847
35856,20048
35856,77490
35856,61060
35856,78995
35856,15392
35856,41941
35856,83060
35856,99228
35856,90096
35856,11883
35856,48616
35856,78248
35856,68606
35856,83801
35856,67729
32740,71880
88957,86720
88957,71789
30036,21376
30036,14634
30036,52810
30036,83716
95918,86720
95918,53406
19876,63609
19876,24312
19876,94467
19876,93200
19876,52600
19876,33544
33218,50654
33218,48116
33218,60165
33218,66774
92306,33812
92306,49056
92306,36707
92306,59425
92306,90622
92306,50907
92306,30280
92306,96396
92306,73609
92306,14561
92306,88116
92306,82308
92306,20803
70811,96431
70811,51263
70811,34045
70811,59006
70811,94913
83889,15379
83889,69666
83889,97205
83889,10207
83889,75054
85952,11882
85952,42098
85952,64232
85952,20740
85952,15453
85952,71733
85952,12464
85952,20161
85952,60394
85952,30766
85952,51472
85952,43903
85952,15720
85952,30352
85952,67602
85952,65687
85952,36698
85952,96079
85952,69497
85952,91248
85952,13515
85952,80855
85952,48828
85952,24769
85952,46004
85952,62540
85952,23254
85952,46583
85952,89682
85952,98826
85952,71220
85952,21239
85952,44888
85952,43016
85952,83257
85952,46670
85952,13631
85952,41395
85952,38796
85952,21382
85952,51888
85952,21603
85952,75823
85952,66120
85952,23291
85952,40333
85952,80736
85952,18996
85952,27598
85952,24723
85952,22077
85952,50138
85952,89346
85952,20233
68838,46181
68838,95229
99277,83620
99277,63411
99277,65433
83989,27658
83989,48895
83989,97910
93269,49596
93269,53374
93269,73806
93269,11044
93269,63148
93269,89574
93269,22227
93269,72391
93269,92619
93269,34123
93269,16674
93269,67923
93269,44181
93269,44170
93269,66603
93269,69210
93269,77024
93269,95199
93269,90272
93269,28202
93269,24838
93269,83498
93269,44670
93269,74662
91857,75898
91857,37535
52363,43806
52363,61088
52363,46369
52363,48844
52363,80313
52363,29082
52363,25922
92210,71242
92210,85061
92210,75823
92210,17954
92210,15273
92210,50953
92210,26622
92210,63580
92210,82551
92210,22522
92210,94189
92210,83257
92210,20480
92210,60885
92210,12033
92210,80645
92210,28664
92210,36440
51436,64459
51436,74677
51436,15921
51436,43360
51436,54729
51436,75866
29786,24478
29786,27389
29786,87110
29786,59749
29786,71242
29786,71909
29786,36035
29786,80699
29786,29014
29786,44018
29786,29055
29786,14088
29786,92118
29786,57795
29786,80912
29786,71510
29786,64558
29786,80707
29786,28524
29786,93055
29786,39536
29786,83813
29786,17552
29786,75799
29786,15127
29786,36142
29786,24141
29786,71710
29786,80436
29786,77490
29786,39654
29786,21074
29786,54436
29786,97538
29786,99037
29786,85483
29786,14044
29786,56818
29786,36248
29786,29976
29786,35191
29786,83140
29786,30142
67640,69515
67640,89574
67640,80313
18950,95591
18950,19643
18950,43540
18950,68150
67961,37477
67961,27324
67961,36149
67961,64995
67961,92072
67961,60242
67961,24721
67961,29892
67961,20303
67961,94663
67961,40619
67961,30174
67961,14898
67961,45456
92756,95904
92756,53992
92756,21297
92756,45628
92756,53540
92756,21507
92756,38740
92756,81781
92756,85707
49691,72423
49691,83005
49691,85407
49691,13478
49691,11238
46002,40907
46002,41496
46002,29278
46002,61622
46002,89887
46002,62264
46002,49085
46002,86720
87518,31992
17362,18807
17362,23801
17362,21443
17362,93458
17362,10963
17362,78825
17362,69293
17362,97023
17362,13265
17362,96760
17362,64396
17362,12799
17362,86106
17362,59844
17362,71000
17362,43928
17362,27790
17362,66155
56129,53178
56129,16832
56129,71873
56129,96833
56129,91248
76497,35457
50685,87095
50685,75679
50685,57672
50685,30489
50685,66011
50685,31087
50685,54669
50685,56018
50685,70910
50685,11303
50685,36497
50685,99848
50685,78350
50685,22467
50685,46014
50685,81121
50685,92459
50685,91857
50685,81019
50685,65640
50685,61498
50685,14206
50685,24532
50685,65359
50685,68517
50685,49062
50685,63511
70521,44446
70521,70210
70521,11669
70521,77272
70521,75823
70521,58714
70521,11785
70521,57069
70521,54966
69233,74304
14929,25922
17456,21108
17456,51482
17456,27786
17456,89791
17456,34507
17456,81233
17456,23235
17456,11275
58331,15164
58331,10647
58331,21498
58331,99300
58331,46275
58331,39831
58331,84885
58331,11785
47627,47567
47627,53160
20057,63143
20057,89511
20057,59827
20057,21648
94497,71483
21835,56125
90610,63253
90610,40603
87867,20611
87867,97720
76462,41704
76462,56939
60394,76308
60394,54970
60394,71873
60394,10433
60394,97580
60394,52368
60394,48828
60394,72421
60394,91248
60394,22026
60394,94466
60394,92118
60394,39634
60394,14268
60394,80642
60394,20161
60394,83659
60394,20740
60394,85584
60394,24871
60394,29769
60394,35042
60394,90386
60394,21382
60394,43361
60394,80411
60394,15759
60394,44205
60394,54548
60394,86853
60394,71585
60394,44446
60394,62873
60394,93069
60394,93032
60394,59465
60394,91902
60394,40042
60394,14543
60394,41266
60394,76616
60394,21535
60394,41584
60394,23846
60394,18305
60394,38796
60394,70901
60394,13046
60394,98826
60394,31566
60394,53758
60394,23267
60394,26607
60394,23254
60394,50654
60394,31131
60394,44524
60394,26021
60394,99180
60394,88584
60394,24515
60394,20030
60394,71377
60394,91960
60394,83005
60394,11238
60394,70210
60394,63939
60394,60910
60394,41395
60394,35856
60394,71541
60394,13934
60394,80735
60394,14630
60394,37521
60394,45986
60394,15726
60394,66040
60394,24280
60394,37277
60394,19838
60394,95471
60394,46739
60394,43557
60394,61497
60394,96603
60394,75106
60394,71220
60394,98065
60394,26116
60394,36767
60394,25401
60394,15501
60394,80968
60394,19266
60394,58714
60394,33204
60394,70694
60394,81137
60394,38873
60394,76648
60394,49745
60394,80436
60394,55330
60394,36698
60394,79711
60394,72744
60394,12599
60394,26551
60394,20249
60394,51888
60394,57069
60394,62727
60394,48466
60394,85228
60394,68762
60394,82309
60394,87410
60394,72108
60394,76321
60394,13631
60394,27598
60394,98867
60394,80848
60394,99824
60394,67041
60394,70036
60394,17181
60394,93418
60394,32099
60394,21539
60394,36208
60394,55582
60394,73176
60394,54846
86064,11214
86064,74315
86064,75004
86064,26558
86064,20752
86064,59425
86064,97251
86064,28398
86064,57013
86064,56269
86064,68837
86064,65586
86064,64239
86064,26088
86064,80798
86064,73518
86064,81118
86064,77922
86064,88612
86064,24984
86064,54265
86064,21108
86064,56612
86064,41704
86064,17255
86064,41504
86064,69873
86064,28855
86064,79002
86064,72098
82655,82498
82655,48895
82655,68073
82655,15958
82655,32283
82655,32923
82655,75803
82655,49856
82655,47567
82655,72517
82655,26274
82655,95912
82655,86640
82655,62194
82655,90622
82655,28116
82655,73346
82655,38155
82655,97519
82655,39110
82655,83831
82655,67898
82655,54693
82655,92614
82655,60422
82655,42321
82655,31096
82655,40771
82655,73609
15376,80313
15376,70646
15376,88366
15376,45530
15376,58927
15376,73730
15376,96755
15376,54829
15376,79397
15376,98259
15376,47287
15376,60275
15376,70762
15376,76768
15376,89235
84928,75333
84928,75823
84928,22026
84928,42537
95437,87687
95437,33509
95437,23983
95437,95229
95437,81182
95437,59185
95437,37102
95437,82692
95437,37151
95437,31344
95437,85637
34672,73997
34672,26569
34672,13830
52143,80912
52143,23235
52143,41941
89299,63856
89299,34083
89299,33224
89299,76918
89299,47281
72341,20350
72341,16057
75715,80007
75715,33033
75715,65466
69050,52300
69050,57707
69050,49321
23566,86955
23566,17754
23566,21101
23566,35470
23566,64516
23566,94769
23566,56439
23566,43806
23566,82362
23566,80686
23566,10221
23566,80575
23566,17698
23566,77796
23566,19390
23566,84885
23566,87352
23566,88148
23566,69930
23566,48854
23566,30379
23566,87060
23566,29360
23566,58354
23566,37936
23566,27907
23566,22766
23566,50334
